uid,original_uid
7373576095107332619,255602325
-7870097957340860149,8043892
6603873694973565026,138118562
5760801733783037457,211677922
-4381670552848411458,163859090
-6612014678395322197,258488794
6447762148470492579,1660587536
-1764375904373963216,1091037899913613313
8584097888878054519,28723635
3924150787920162849,172892825
-8836808416702817194,167637542
336090059717061666,449003384
5133695517793247692,1060325540035522560
880727854682325943,1069696081196445697
3948400080032393254,208699010
-3203748491162660904,3411303407
8520488905892478698,1194557155
1053006880868050284,1006908039193079808
7198037612062544073,523974776
8628982427311022536,189710264
3498735383318865810,147784509
6596328518498176519,3130245873
4860248036601824946,475209753
2352396569001463490,933466884015579139
-5558146630136280,1282889125
-9162679779267050936,200317616
-8643377195366633989,780858179018035200
-7679922069638996986,1070821012449705986
1608678208351302416,85489878
-9069091403380688390,382491577
5583979581117787246,166790278
-3223773324907772589,1173399241
-4617989570431607258,293196235
-608455559185114676,3906724817
2597179380545145338,732977276
-7102052579255600266,581341341
-650042140865599399,604018650
-3700473025786161419,2645309280
-4086493418663290167,123030126
631729734115282092,880506951813275648
-2436173315537392151,1164467389
5523439265991236849,1067169290388938754
-6013327365565510619,1070336156951330816
-745120360993381725,1093526158606508033
7102119317153729714,88699258
-6457883584734473847,4220156140
5939628068526302242,3060292174
3914728116473101782,365006942
-3348717544883898986,4861025052
-1892307826274756784,2884157332
-3961450964143259304,71630576
1660799435536301995,780957035424784384
-299155785241073481,891996510
4271753977549529939,444268346
8850005179280004219,251314858
-8155617667236248771,1334457625
-5047259116443560516,746826872680550407
1415516597333786939,713422914670956544
8552430644152092382,306775007
929752565845353484,8105922
-1736417192998731297,974955902141960192
2497051409160645364,218631415
3233173794578537433,4901900080
-4324834744269592590,2726851856
-6388369578327041646,1466133313
5899168160436483829,913418974364389376
1829715135734506593,282703622
-179831375352227630,159951797
-4713429902335859913,184171256
5092202644440239030,157760780
575286107470371920,762612416
1494282419100505280,1873762824
8030016204290291122,110759816
3290624133980757257,2773079424
200467092595286620,939207022360367104
8712817998607849567,3106689671
-2731060554432023375,4166415130
6874155344145850899,884802435398676484
-2017785280731224863,361447509
7517721573303462571,145635079
-6083395139398440535,142426788
-1195532018390490513,160271681
2093351583023695148,4127801056
-6178059086448295329,882806261695295491
-2918706995208728239,275630152
8281573810655225923,231166374
-3121463782928914992,1034895558
-3122969691567103878,2947892049
1755144268524455153,3052585239
-6091720733767449531,900118769321816065
-8108256318891334055,44659894
-7278299922329990168,1227449815
-3964801134299569542,157227260
-8908859853855694649,201521186
-6547367066263136151,2241164621
8740516715482184995,1014068521
-342829796402003584,339935728
-2530540720192935973,272174966
3665159490229731026,275275679
-3542392543870161419,208130742
-3816239697901363391,396731732
1623876546823486804,305209636
-1596028429010192008,2192438107
-2353685994532207637,315623184
3719303225370987250,1969566198
3426407253516738841,820377027932983296
8929148122763274678,208551040
-7930389917863856871,155314586
-3529018369828074888,208682096
-1514648069529595205,200648205
-2424909022264088193,294399227
53076353622348086,50303692
-2059380009805458442,299600566
-3612359469034945655,204037345
-4242996192091996846,186961915
-3696845903125060131,732440827608240128
-1031203889991377885,547089770
4621216883644739996,83719809
4445542472780650700,17632091
-8736101896102233494,356275517
-4510774144229673541,855258799
-2056210832976700132,155610641
-7585404317414953762,150421167
4381322083802136710,3251909037
-71449540098619428,250766513
1090061385468156886,3836809101
-3277340426045747493,239533977
-6865092164507552459,361216025
-3711708390781586592,4255428196
7510100915334636712,130605965
-6865002534631650397,924332205983322112
8497391989259197832,208564564
8653459218245909416,71937886
9037066748545266815,72974696
-420379785046234254,2151147961
750649462558276640,592388542
4543019158469129854,1429104734
-421167992336462008,231608419
6936556952590784347,1659550718
-6961838316544576221,408199414
2535891042589252574,2444997134
5482611953619134123,140975558
-6854341909985617331,897187711676710914
4467364891760370422,351734711
-6668390027149444312,740308175535116292
-7117041107114224885,3393156321
-2631939323325675713,1037788064314257409
3920835294121004547,716661874
9086696117755602717,447230189
5521235670730667725,202790806
-2245120091525150640,607311329
487168441622764328,4006388242
4316821957003950945,466390901
-684221012867234664,221486871
-4154645877279296301,157818233
-4031154853824567344,612029136
6196340761600914178,2523667044
-4044340159082193814,151320545
4670613962166423431,326128049
8299695739547903630,1526122890
8316687811498290649,1198947793
7767787923576753766,154326716
1998958776919243051,719652528728707072
-7139475078635002233,208551072
-7613642147613891359,179241852
1043281893437500744,1197014618
5784639397478475904,208646160
7616494765675651005,335975604
8117764432347524178,248370250
-229657987807492485,569210671
-4260846528356608879,788052806
-8665507470403542212,132633765
5298193434925934794,204868297
-2228107623567222099,2585012455
-3445453423558914506,599387332
-44222343335613326,63719121
-3140468692529631830,2347340251
-695266819394187711,2407051034
-2984511056043335409,971212333732200448
-1543843544647041398,247929216
1501246094661876100,16786398
-6246592839169465050,601892372
8071394567126764067,46205141
4909810168879463749,2319068364
-8539466062934694499,1596879030
-2800353876755132134,104271695
-2527635140772971635,1303906135
6954842386397814415,602919400
760243797695237870,3224697389
-1806668685152811239,355002467
-1216007613038225084,339905133
-7393451368759587690,1034037567702925315
-3153461315535768152,221421777
6849644996701128469,797996891988492288
1064067554634239472,3081458003
-747934031739199647,66758076
321298594005907018,292971355
5142954863540876435,183454242
8098264709295276579,4836745408
-2410664842706001776,931109305826279424
-7808806381799643977,1129689918
-3882461573574244047,4896706619
7635709275344327784,785876101
-4772955630086549271,270137751
5539830940712596652,173837310
6639886962060769949,145271955
6500788342715826755,153515117
863455825846587249,832695221636829185
417242816791236643,920263472671272960
4980520159458208786,632185201
4747208006487394742,176433375
3825562083700549432,2395547340
6978098011889433581,732368680089231360
-1692889064933254083,552466601
-6756628926656835797,1368701076
-8581271489812427092,1624427184
-1748161829492797966,311207038
-1061573213468235993,39254138
-5540942863097938509,1044554551
-8874310992677548595,202046457
-7345973967436216418,343039238
2278636656522163224,627423611
-8750689368366472423,715713128923795458
-3981789571684510165,503760634
-2207419529226569901,727133575
-6734608672727586112,185691585
8518291796876962805,105785283
-804713768020047286,573203560
1563324794364775391,3088765648
-6931849715827116410,1279117669
-139861588428884320,2687206741
-4400586831117208738,166395270
5875891001325503482,2302406322
263251572134475955,4053916101
1838840692372594157,2885020414
-2541641459948937405,3399637036
-6348575735554865613,180748742
8589689234251849379,982476996121853952
-7194021722853189445,215547565
5927105383292199093,2772180378
6508853566958153281,218511496
587057658289573728,4452958162
5345922444143105439,2218153312
2462698570462932858,35861111
2427604837949679483,606811063
-2445065703767883152,47969330
8235636455267871676,2947727338
6677344147431099748,982460261331333120
-2407675217384112527,131370402
6583891692506456750,158517384
3507497063403326002,36514914
-7131273589651544232,203883293
5368643746767193823,4486646963
-6905782005784703821,273120353
-5729162406839086394,3382569207
563426307867184595,1380961382
2926318009846195607,756322158951956480
-3573967334213770708,4846393606
-4183588454369944373,150381418
-1989728208288031904,706343432671854592
-2833750952792261729,2470372500
-6298493105693508516,1061777990
-1568692123689146713,2728314335
1472682813341527406,394995982
-3441486417305646061,569623067
513978286396915281,714449476069535744
1135219647267019404,3632727496
5051043810536874556,947929793969913856
7530731933251146510,726933241370951680
-412045453842913039,1676213389
1364703452778961578,897683845
189015993328679271,138250133
149071538535853681,3099190497
6876255377950536447,2984590769
-1733033202164311477,136807959
1677951466972768156,758266808
4514835281265937382,336546974
3130746731149449210,138515245
3781377752320184591,2590381841
-7990292569482194094,1068727374
-2979448374247983453,793729595086344192
8686551781080232592,249504552
8519568717656956963,139770179
-7668096687461289549,491634010
-2555204159404413863,334741696
-9046030388641737261,2187237541
-4442103263741223550,190067727
-5051157967444618077,449860772
-6883618317704139807,1013561065
-7756497894522689907,910797594
-2510828331221546518,456728372
-5770735477068382624,49377563
-8286516329512731776,972887486
224331063624982785,932071713789153281
-718501664843017288,2280062120
-6569701267623947573,4104075556
3809222621980200300,3321339663
-5820482156376037330,2319430248
6545631794227737555,900937727612395521
-7749931575774603397,110071165
-1167634054184891358,1044603419904933889
5265458580910335599,139525598
-845904660805465577,1007315294
-64711926821069533,4784443481
5985883952717339974,304797095
2084930278089590984,119495335
-3964195720889582345,2883335854
104913060116039894,895625964725653504
189591947448054918,1302529537
-8429978475055689303,263754748
-4299740735057626271,118964561
-1680104222106119008,2966657133
-4874614292571513721,1011788489342451712
1513350256359916657,842769792
-7261132240646897854,4303626502
-4430465097467769255,450144061
-7713154487402793201,960650579952488449
-1724088298219400469,486083556
-4568042627210025879,6911912
1578899329431058443,1173688746
-4815430781893316855,2301942751
4364148070618839972,136985435
-2450389427375988990,314326812
-2117521117681936830,4449919888
2346241199550300503,830885125747593217
7313747323901165612,3390107170
-7488107031982012891,157523545
-5289939532833899769,1032616490061717505
7405851011517076122,447575411
3868998784002347016,336366788
-3043288712530771611,170000898
5152058268072800074,51864348
-1447131000220886991,161380668
3145914328435752513,610206288
1144602057237417447,278675852
-7387316349336027843,500199161
428319379755560412,885496167089438720
-8641983740789114668,3394132509
473207641856816309,2328769469
1823432967346069628,1635912877
105477307685759783,2287089900
